"","id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR"
"1092","P1786",4555385,492151,9.93956554088352,1.02138176972208,40.4766568621315,1.81285919605387,1.84
"1093","P1787",4556547,499028,7.08407322088318,1.1527048571697,34.0844393252991,1.61476887534957,2.29
"1094","P1788",4552509,498306,4.48181122314209,1.27479732121159,40.4193722641797,1.02122404379183,2.28
"1095","P1789",4553586,499432,5.63092476307238,1.21427749847785,29.9548904930087,1.43680140890897,2.56
"1096","P1790",4548079,494440,4.75963305820978,1.26765503056467,2.63172720388726,1.76243568402116,3.71
"1097","P1791",4548349,496361,8.20933342063908,1.07157245929927,35.8023066779863,1.69422121827565,2.07
"1098","P1792",4542240,497062,0.84,1.53168838253113,10,0.34738692515806,4.14
"1099","P1795",4541066,495610,1.94136049723757,1.43947036310718,9.44889502762431,0.75914358259088,3.91
"1100","P1796",4543198,498392,1.87757293613046,1.44406354793665,4.57843553592662,0.776159378160455,4.13
"1101","P1797",4544200,497706,2.05608932461874,1.43017093958633,35.7069716775599,0.567172368031919,2.76
"1102","P1798",4544690,498552,1.01,1.51665078394219,12,0.404399765030346,4
"1103","P1799",4541691,497195,3.76917571389284,1.30672524714913,0.729673639389847,1.46680158535966,3.89
"1104","P1802",4542135,497850,0.95937091503268,1.52110195197417,4.00571895424837,0.420253642772282,4.38
"1105","P1803",4542419,498201,2.14050842330307,1.42309381114775,2.10242319417072,0.894630433749962,4.18
"1106","P1804",4542687,498971,0.0935845069591188,1.1581818355199,65.8512781011069,0.0111039223089337,1.19
"1107","P1805",4543771,498960,2.25573970037453,1.4123901914795,25.4241573033708,0.712792465207136,3.16
"1108","P1806",4543683,499693,1.20169149648477,1.5062291348946,23.2885629394041,0.416548337220599,3.47
"1109","P1807",4543900,500344,3.73423833052986,1.30984960946583,37.3035463975329,0.919999726031546,2.47
"1110","P1808",4544597,499781,2.59620459919316,1.38792348201934,1.15201850579881,1.06854667817705,4.12
"1111","P1809",4544948,500292,1.51490840517241,1.47354599283082,8.05795393318966,0.615723160474045,4.06
"1112","P1812",4543694,501717,3.23874730603448,1.3423070988896,1,1.29117586961869,3.99
"1113","P1815",4541066,501459,2.79668762966805,1.37366273171191,0.387123962655602,1.1480500218846,4.11
"1114","P1816",4541964,501810,3.13927636212531,1.35081730831869,0,1.27217665366638,4.05
"1115","P1818",4541159,503673,2.39913708555002,1.40319752045047,0.728427138750504,1.00258229340879,4.18
"1116","P1819",4541887,503230,1.76256992457768,1.40084736539905,2.12950425100864,0.724953608430862,4.11
"1117","P1820",4541216,504277,3.04120150862069,1.35614347145436,29,0.878477086685431,2.89
"1118","P1821",4540509,504835,1.19867832847425,1.50027705556093,44.6034985422741,0.298866827584951,2.49
"1119","P1822",4543157,505114,1.72,1.45662834845552,25,0.563715170852287,3.28
"1120","P1823",4533250,507871,2.68687282155806,1.3789858041431,8.18217471104345,1.02059905698467,3.8
"1121","P1825",4532455,508521,1.59,1.46729127697057,6,0.657904062768065,4.14
"1122","P1827",4528083,510065,2.47780282935455,1.40292223835908,18.7438107869142,0.847379687742312,3.42
"1123","P1830",4527990,510586,2.31991904145078,1.40896950090569,3.4812399499732,0.946471215520579,4.08
"1124","P1832",4544783,502703,1.97971820907728,1.43575853759014,1,0.844192004249496,4.26
"1125","P1835",4544638,501619,2.76566675646552,1.37643608320344,10.6736260775862,1.02013314425293,3.69
"1126","P1840",4546936,500292,1.36096187646468,1.48644946292352,12.0894944084758,0.533529135440168,3.92
"1127","P1842",4547194,501350,1.0306862745098,1.51483929896908,38.9199346405229,0.286097329376617,2.78
"1128","P1844",4546853,501929,1.19020878232759,1.50100252505456,3,0.519873358796205,4.37
"1129","P1846",4546466,503529,4.61548598767626,1.10347556206398,0,1.52792279833484,3.31
"1130","P1848",4547142,503792,4.0542744206181,1.28175868609311,0.160811630444797,1.55647341447173,3.84
"1131","P1850",4547395,504391,5.6683929910045,1.20152444971763,0.655391054472764,2.02982279011924,3.59
"1132","P1852",4547932,504613,1.41095518764399,1.48219005800825,33.8943061556361,0.414741256581038,2.94
"1133","P1854",4548588,502775,3.16235076447625,1.34809381544511,0,1.27894365235756,4.05
"1134","P1856",4547953,500462,1.00919366108801,1.51673397426087,6.02687796373307,0.431527859542909,4.28
"1135","P1858",4547369,499218,1.33513234379295,1.48878565896581,46.8867103833927,0.31672398202612,2.37
"1136","P1860",4548283,499198,1.11765860655319,1.50727385207619,18.8849319503008,0.40994361213176,3.67
"1137","P1862",4549460,498666,1.77,1.45256525086486,20,0.617049718567391,3.49
"1138","P1867",4550333,501841,3.10725421348315,1.34868092797381,12.7584269662921,1.09680833982804,3.53
"1139","P1870",4551153,502625,0.979961290592568,1.5192996492805,4.36539588215601,0.427158131101868,4.36
"1140","P1871",4551443,502280,0.979883871777704,1.51939436289742,21.0884457649816,0.352457675231257,3.6
"1141","P1872",4550663,503002,1.38,1.48482179251329,69,0.190562028851156,1.38
"1142","P1873",4550648,498341,4.5222471178329,1.16080538639765,0.9113330870949,1.5604826547236,3.45
"1143","P1874",4550312,498991,1.65980169815735,1.46156010686874,1.00385983677076,0.720464193626454,4.34
"1144","P1876",4553890,501308,1.8655718530298,1.44918313727613,25.365395882156,0.605336332037865,3.25
"1145","P1877",4552330,501794,2.41117547137761,1.32419180486258,25.2524312043486,0.715975298262823,2.97
"1146","P1878",4592238,459935,5.24662165848336,1.24169743808456,2.20947165218851,1.91123275615526,3.65
"1147","P1879",4590035,460369,3.98420237696686,1.29375623246044,33.5426012721794,1.02768126214123,2.58
"1148","P1880",4588776,462985,2.15,1.42236296702649,33,0.614674156200498,2.86
"1149","P1881",4587089,463542,6.69525778012578,1.15439636349785,45.5220778400675,1.26317651413375,1.89
"1150","P1882",4533779,482624,13.8043784781817,0.954277594142733,1.98023612628075,3.87370453126409,2.84
"1151","P1884",4543141,501459,2.00476019632006,1.40522951132984,5.82644361528328,0.795902592030081,3.97
"1152","P1885",4539672,504267,1.36679834443574,1.14681356187945,12.044352468652,0.413601637182419,3.03
"1153","P1886",4526565,510137,1.52625,1.47257439647553,13.28125,0.584705509361498,3.83
"1154","P1887",4547906,503529,1.04469962284483,1.42384503766036,14.3263739224138,0.3823160822454,3.66
"1155","P1888",4554871,510235,4.26413325903719,1.27942158921217,28.249774517491,1.1743267889225,2.76
"1156","P1889",4554649,515120,3.51396548404285,1.32821491442523,9.41725478880428,1.26833091102235,3.61
"1157","P1890",4551584,514275,2.84699970598791,1.37409708512481,11.1205370198079,1.04310377530172,3.67
"1158","P1893",4554536,508563,5.62057553160212,1.20969726705936,24.7295288836753,1.53533580094454,2.74
"1159","P1894",4549299,509379,6.22947899809357,1.16036492872385,25.0984243043646,1.62427114347701,2.61
"1160","P1895",4549038,514575,3.03986744068265,1.43540218166794,0,1.30902970690116,4.31
"1161","P1896",4549099,515456,4.59549036525741,1.13659045153868,0,1.56695714078687,3.41
"1162","P1897",4549075,521881,4.07218446601942,1.28851655370193,41.8252427184466,0.915742309176979,2.25
"1163","P1898",4555719,520547,1.14854525619837,1.50468528699671,9.66088727709889,0.46837193303876,4.08
"1164","P1899",4552366,526396,2.35797572884465,1.40643159676761,0.138929022168176,0.993517266731084,4.21
"1165","P1900",4551126,520196,1.28953303430318,1.4925801225064,20.2532715833854,0.460473090547615,3.57
"1166","P1901",4548940,524846,2.90638053371611,1.36581364027509,17.1031933410717,0.987195069152283,3.4
"1167","P1902",4545922,509118,4.62333532470127,1.26289306559109,21.8754955324975,1.36845494230605,2.96
"1168","P1903",4545204,511989,5.60775710795377,1.20271468554225,18.050200902352,1.6581390846148,2.96
"1169","P1904",4543670,516329,6.30702152503607,1.16193953618155,30.917174636628,1.51879510338512,2.41
"1170","P1905",4542038,523133,4.20258313366246,1.28316056058947,6.11269935010214,1.51888685437616,3.62
"1171","P1906",4541451,525548,0.992725787984914,1.51822660029557,12.6679519127155,0.394876055605112,3.98
"1172","P1907",4540276,526886,1.44419642857143,1.47908069705807,1.10267857142857,0.633758679026039,4.39
"1173","P1909",4537291,509314,7.77100922592259,1.10893005423551,33.3853510351035,1.72215634795163,2.23
"1174","P1910",4536377,514894,10.585199586218,0.983241645460643,15.4226022427018,2.64079621961456,2.51
"1175","P1911",4535398,511614,2.98160647571606,1.39914903497526,30.554987761412,0.869113735848569,2.92
"1176","P1912",4535985,517161,11.6275920322109,0.953630410967879,8.31172952826718,3.05003563280758,2.65
"1177","P1913",4535218,517488,10.1038784791841,0.996104795663472,10.6920984435441,2.69652396850255,2.69
"1178","P1914",4533864,522219,11.0574803112526,0.972911950504567,9.96505332989955,2.90577564315286,2.65
"1179","P1915",4533244,520800,10.0632814827322,1.00224425111423,43.1592415001609,1.71986482299037,1.72
"1180","P1916",4532934,520996,9.85667261888561,1.00934110695819,12.0610292740802,2.62464714691763,2.68
"1181","P1917",4530503,522839,10.4466461092408,0.985517361679394,24.8790475800343,2.32018974308907,2.24
"1182","P1918",4531759,521518,7.35,1.10894914451533,78,0.537951230004388,0.744
"1183","P1919",4529818,527457,3.22371890004365,1.34503066996416,44.5936272370144,0.720726228530144,2.24
"1184","P1920",4528708,523639,7.97399560489468,1.08228735087211,15.0329600565171,2.19983606651922,2.77
"1185","P1921",4527811,514486,4.35745771290491,1.27553646098603,34.8546564785789,1.08625225687089,2.5
"1186","P1922",4529802,520245,4.02968917559715,1.30849976887143,23.4436917099424,1.21100918300271,3.01
"1187","P1924",4539180,514984,10.0674970746072,1.00124897044535,15.2924537373503,2.56157426225145,2.56
"1188","P1925",4538033,513378,7.91295112429147,1.08667967552529,21.0568357718292,2.03645966330208,2.58
"1189","P1926",4541034,514892,9.20296009021059,1.0327363841285,19.6066647085036,2.29223066371249,2.5
"1190","P1928",4592549,471291,9.84952460173422,1.00877421743653,48.5288868723533,1.53424267470815,1.57
"1191","P1929",4593347,473061,6.13293276554494,1.17268702380251,26.5016618196926,1.58580249770283,2.59
"1192","P1930",4594973,476919,8.66716851095123,1.0580875142202,9.48155406879585,2.49033156818018,2.89
"1193","P1931",4594080,479678,8.48625286233836,1.0725937179256,0,2.73069045266167,3.23
"1194","P1932",4592135,477876,6.29474428997021,1.16963569197061,58.1928997020854,0.923421551266496,1.47
"1195","P1933",4593506,481766,7.63563165905632,1.09979546204928,77.1856925418569,0.574758546868108,0.765
"1196","P1934",4592027,484720,5.97527409372237,1.19895703521864,68.0435455349248,0.686817410257837,1.16
"1197","P1935",4590628,470788,8.52094294586578,1.05885612749533,53.4923526140156,1.25883913924623,1.49
"1198","P1936",4590329,472941,4.82,1.24055592764071,33,1.20187539381687,2.5
"1199","P1937",4589073,470226,8.90183796913698,1.06167927577351,0,2.83526906643793,3.2
"1200","P1938",4587435,477282,7.80193336545897,1.10189440285034,18.9558253859745,2.09018762486173,2.69
"1201","P1939",4586371,478203,9.89,1.00729609732562,41,1.76330203725141,1.8
"1202","P1940",4587662,480511,4.27036140583554,1.27765285218934,54.0384916807331,0.752303404962794,1.76
"1203","P1941",4589277,478657,4.7594605837425,1.27306461324059,32.0720812875068,1.23474632947368,2.6
"1204","P1942",4591274,481766,7.08487654320987,1.13318120881183,49.119341563786,1.22547830876116,1.74
"1205","P1943",4583202,478645,8.18,1.07275325627647,25,1.97440236817684,2.42
"1206","P1945",4571078,472917,3.95852823661236,1.29933060987464,13.2025501317944,1.3393116214869,3.39
"1207","P1946",4570552,475500,2.00038883587786,1.43413465666724,46.5326017811705,0.46016613988706,2.3
"1208","P1947",4572071,474747,2.54751908396947,1.39374250872116,69.7666984732824,0.322037778670632,1.27
"1209","P1948",4569356,478334,2.41,1.40237175287156,76,0.243339546558274,1.01
"1210","P1949",4573494,473611,4.15951588877855,1.29052204492681,61.8766137040715,0.613932945651853,1.48
"1211","P1950",4570731,482807,3.37215157776108,1.34344185768843,56.520848985725,0.590919434366127,1.75
"1212","P1951",4568651,481444,3.51374447391689,1.32424914965491,51.5424403183024,0.676429706946381,1.93
"1213","P1952",4576687,475787,5.25,1.21569066992489,83,0.32550117687239,0.628
"1214","P1953",4577225,480355,7.09,1.12094185834818,65,0.834485166447304,1.19
"1215","P1954",4578756,483847,4.86437139165224,1.24648796888405,40.2957147117049,1.08602938248318,2.24
"1216","P1955",4579055,479853,5.93495491894936,1.18213068751521,79.7496707447381,0.426222389635005,0.727
"1217","P1956",4576628,485145,2.43262784360614,1.40102147916014,1.78865652423244,1.00416105433868,4.13
"1218","P1957",4585564,483704,4.03678738385421,1.28942722195073,16.8043785906393,1.29913545449707,3.22
"1219","P1958",4585600,484421,3.63087107797136,1.31800522934594,47.1851050322703,0.758238159467032,2.09
"1220","P1959",4583998,484302,3.57960193128571,1.31884276619421,15.0896850141172,1.20256749820781,3.36
"1221","P1960",4583639,486646,2.87044386820795,1.37110124552503,20.2428992154752,0.941692686242186,3.28
"1222","P1961",4582527,484003,2.69777454052781,1.38107793447103,7.87799435756691,1.02969470103792,3.82
"1223","P1962",4582503,485199,3.90786084122926,1.2990612220183,11.4367345420541,1.34878766328209,3.45
"1224","P1963",4577743,484565,1.96857389251047,1.43829407512908,27.0747144534624,0.619439371507197,3.15
"1225","P1964",4577337,484350,2.33919305747919,1.40747471589071,29.4462339355114,0.696864151190979,2.98
"1226","P1965",4576416,483859,2.78495427756958,1.37485172895563,19.4714268174199,0.925007369172381,3.32
"1227","P1966",4576009,486203,7.57100828347958,1.12141107108823,2.7439383883105,2.47717389243831,3.28
"1228","P1967",4576000,485064,5.96506600720707,1.17943446274217,0,2.11062132642956,3.54
"1229","P1968",4575713,486347,5.0863186496696,1.23254881166661,27.3303445959673,1.36672786001806,2.69
"1230","P1970",4576520,487279,3.50468573653983,1.3234914882135,11.0435199401869,1.23785301338317,3.53
"1231","P1971",4578440,488544,2.50298587114511,1.39586442975064,25.2502746782938,0.783488262036274,3.13
"1232","P1972",4575534,488042,1.80740567130157,1.4495474638466,12.0919391956304,0.690936340945051,3.82
"1233","P1973",4574754,485737,6.6490641037271,1.14088498681889,7.08789437412098,2.11444280602152,3.19
"1234","P1975",4574260,485575,2.87821599616858,1.36884393458122,14.4495130906769,1.01116274179352,3.51
"1235","P1976",4573937,485800,4.02798144470709,1.29304324960544,9.32001119240932,1.4168805062057,3.52
"1236","P1978",4572691,487907,2.14377435077644,1.42294940780183,1.03909979324076,0.905635465842326,4.23
"1237","P1980",4572780,488688,2.65543238146552,1.38550957221854,35.5300377155172,0.71157953348207,2.68
"1238","P1981",4573668,483737,4.65809390502261,1.25249317399074,45.1140220767951,0.960652391931285,2.07
"1239","P1983",4572789,484732,6.30926007186766,1.15843935052391,0.544246946568248,2.18073501039414,3.46
"1240","P1984",4572879,484921,4.24173660208847,1.27647017550461,0.192816877016364,1.62120308730113,3.82
"1241","P1985",4571839,484382,0.924133735123589,1.52468238166393,24.9548748855661,0.317218090724847,3.43
"1242","P1986",4571901,484741,4.04209962138602,1.28954220813968,24.579004119725,1.17938633616096,2.92
"1243","P1987",4572036,485324,1.95389109668502,1.43844225519708,20.7695636791483,0.668045570162322,3.42
"1244","P1988",4571309,485593,3.21849223440243,1.34437360744389,26.8083042966836,0.950069786558162,2.95
"1246","P1990",4571964,486840,3.33890206885729,1.33502533707529,2.30304140304051,1.30645810651347,3.91
"1247","P1992",4571345,488293,3.75771797281664,1.30717568591417,5.96176532876364,1.38574674017843,3.69
"1248","P1993",4572099,489450,2.56511325547128,1.3913135661722,2.19601085699736,1.0471511842629,4.08
"1249","P1995",4573283,488024,0.495029766019678,1.56326114003081,15.793720089531,0.195491816494408,3.95
"1250","P1997",4573121,488849,3.01378789027097,1.36018582182338,28.5067366479624,0.879219482405124,2.92
"1251","P1998",4572610,490481,3.65838098998279,1.31520407777609,14.0485443044212,1.24067082446491,3.39
"1252","P2000",4571946,491244,4.42483062307745,1.26623771332512,10.8279977524504,1.4988620661563,3.39
"1253","P2004",4571686,489459,8.84967796343735,1.09634403620594,18.7383773197976,2.36527189142918,2.69
"1254","P2006",4576422,485145,3.49116229635837,1.32735576569176,6.14206869688671,1.30481701649364,3.74
"1255","P2007",4573265,484320,4.75872779673143,1.28573393124061,0.400406187547711,1.82818773425718,3.85
"1256","P2008",4581139,485719,4.68768312310548,1.25115892705272,21.392255605577,1.38311189060617,2.95
"1257","P2009",4584315,485432,4.15204813760327,1.28298612561697,5.5655622019706,1.5091624599863,3.64
"1258","P2012",4572908,497355,6.81325123152709,1.14956418943938,22.3891625615764,1.82360701494782,2.68
"1259","P2013",4576017,494353,7.94191091954023,1.08282301203904,2.91174055829228,2.504785025744,3.16
"1260","P2014",4576472,492978,5.67204391891892,1.20442411862482,37.445945945946,1.28202278669697,2.27
"1261","P2015",4576495,498993,5.10218104836327,1.23713611216044,31.91282356458,1.28931765199816,2.53
"1262","P2016",4577907,495979,8.93634023095782,1.04585828706693,19.2214818558915,2.26490334829962,2.55
"1263","P2017",4579401,501074,1.28974206669396,1.49269167011763,6.75338110855133,0.538551602464219,4.18
"1264","P2018",4576806,503537,4.60518125552608,1.26448123705286,15.3043766578249,1.4795898423967,3.22
"1265","P2019",4588191,491246,3.71258445945946,1.31110986764551,10.5742117117117,1.30586854287642,3.52
"1266","P2020",4586325,491354,4.32,1.27805767143216,30,1.15945391952325,2.69
"1267","P2021",4585775,495814,4.66581978817346,1.24848400009359,13.2491224455486,1.51602398787455,3.25
"1268","P2022",4585799,500490,2.40591133004926,1.40512289794223,27.5591133004926,0.734681223842853,3.05
"1269","P2023",4582690,501973,6.8,1.13470441932631,0,2.31479701542568,3.41
"1270","P2024",4581602,501447,3.5370406050369,1.3220932882787,0.95841950424554,1.38944372867672,3.93
"1271","P2025",4583300,504855,7.09,1.12094185834818,0,2.38424333270658,3.37
"1272","P2026",4585405,503181,8.2,1.0719188349629,0,2.63692033400872,3.23
"1273","P2027",4589028,498816,5.38816516448887,1.21265157579582,2.52218464006431,1.91075047976267,3.55
"1274","P2028",4589219,497764,3.89213209789119,1.29824450694956,29.5266512236398,1.06829262208928,2.75
"1275","P2029",4587426,493829,5.09992980868224,1.22424379301097,23.9999284303063,1.42353243072863,2.8
"1276","P2030",4593356,494537,3.99277488006697,1.29245871813649,13.5118806143147,1.33896496489306,3.36
"1277","P2031",4594163,496241,5.43558067016062,1.20894168804653,30.590677992658,1.36832844788329,2.52
"1278","P2033",4593822,497595,2.79137292160979,1.3779583141762,10.2965101716451,1.03510530563834,3.71
"1279","P2034",4593194,499631,3.70422906806425,1.31119287455047,0.166720267267906,1.45465836753697,3.93
"1280","P2035",4592181,500717,3.36438509537649,1.33399221524875,0,1.34641905789935,4
"1281","P2036",4591329,503685,2.27304892978868,1.41284738201983,1.00091844538661,0.953798106524705,4.2
"1282","P2037",4591616,505102,3.8815612803574,1.30760322699284,0,1.52266261678973,3.93
"1283","P2040",4594985,515308,3.39231404958678,1.33379946698187,22.1270661157025,1.05704720559844,3.12
"1284","P2041",4583893,515073,1.65,1.46235210508187,37,0.456034503969782,2.76
"1285","P2045",4575663,523191,3.9305,1.30320662063527,15.975,1.29119208186823,3.29
"1286","P2046",4575791,512595,2.95128663895761,1.36247336226225,19.7736569648604,0.967782272792537,3.28
"1287","P2047",4571548,517713,3.79390756510234,1.3148351414659,32.1882916455441,1.01480824874635,2.68
"1288","P2049",4571480,519787,2.2414415769659,1.4214936021415,12.1015011753928,0.840185235794643,3.75
"1289","P2050",4567960,517895,2.07827982477565,1.42838580276147,0.492206587123296,0.886192146903679,4.26
"1290","P2051",4569391,510513,2.29360177537979,1.43174338762075,31.7305582348686,0.672559650204995,2.93
"1291","P2052",4590041,526879,0.821008399170058,1.66131471109304,0,0.409185999441648,4.98
"1292","P2053",4591234,528099,2.53616301067872,1.66514780856626,0,1.26692588381954,5
"1293","P2054",4590507,527605,2.9004337166886,1.40805204600263,0,1.22518848872352,4.23
"1294","P2055",4588247,526377,1.88531936563364,1.53464886754935,0,0.867990968831556,4.6
"1295","P2056",4588247,527381,1.4355306553531,1.7907017380422,0.11597763253701,0.770287773040617,5.37
"1296","P2057",4588955,527937,1.7767760896631,1.69318928316251,0,0.902525470079087,5.08
"1297","P2058",4587960,528404,0.741702659683643,1.71833252824754,0,0.382347541926635,5.16
"1298","P2059",4588911,528574,1.90289256198347,1.39,0,0.793506198347107,4.17
"1299","P2060",4588731,529049,3.28962367141798,1.0651143693938,0,1.05114763269758,3.2
"1300","P2061",4589359,528709,1.38950785777026,1.42337831480865,0.877007904610808,0.588134979427058,4.23
"1301","P2062",4589960,527561,3.86073436259931,1.42154669869285,0,1.64646425630493,4.27
"1302","P2063",4589323,526771,1.64522294730336,1.77289808772472,0,0.875043785146488,5.32
"1303","P2064",4589628,527749,2.16706931312569,1.53329306868743,0,0.996825707154258,4.6
"1304","P2065",4590525,528332,4.72485935476008,1.32976707993788,0.0233173828031433,1.88444922146878,3.99
"1305","P2066",4590812,529005,3.67710490653762,1.46092082655208,0,1.6115877418133,4.38
"1307","P2068",4589628,530117,3.42088487197172,1.37281822113514,0,1.4088759253945,4.12
"1308","P2069",4588848,529435,4.41674489932958,1.30934744405626,0,1.73491609349572,3.93
"1309","P2070",4588498,529767,1.47241423778761,1.67898919188942,0.516699749525207,0.737818172243329,5.01
"1310","P2071",4589063,530179,2.40973406425851,1.70946467956859,0.0953836284264865,1.23462782384367,5.12
"1311","P2072",4587700,529740,3.23658701883895,1.29678402682518,0,1.25914630423803,3.89
"1312","P2073",4586301,529561,5.08598862279211,1.15769163343253,0.042278085976763,1.76565514196973,3.48
"1313","P2074",4585736,529588,2.78905338189794,1.40162911803909,0,1.17276552955006,4.21
"1314","P2075",4585045,529749,2.79281334285796,1.77613075918428,0,1.48812050487308,5.33
"1315","P2076",4584713,529040,3.34908564199067,1.55385928431266,0,1.56120234562963,4.66
"1316","P2077",4587018,526574,1.09968906379483,1.80909610058664,2.13602726959545,0.584084444389304,5.31
"1317","P2078",4586157,525928,1.5,1.59,6,0.67257,4.48
"1318","P2079",4584866,527444,0.702679014245891,1.58044057492089,0,0.333162727577887,4.74
"1319","P2080",4587834,527049,1.58250042141038,1.61624936788443,0.456322418908011,0.763813163228775,4.83
"1320","P2081",4587009,527336,1.46947932631849,1.65006276034504,0,0.727419934036521,4.95
"1321","P2082",4587431,527982,1.6073389292196,1.68088702359347,0,0.810526544592553,5.04
"1322","P2083",4587915,529022,1.5,1.67,0,0.7515,5.01
"1323","P2084",4586067,528197,1.53739641807003,1.53191125367549,0,0.706546462260561,4.6
"1324","P2085",4586274,527247,1.29856557377049,1.40153005464481,0.995218579234973,0.540559774082779,4.16
"1325","P2086",4585054,528000,2.51853596771062,1.41629280645788,0,1.07009531216219,4.25
"1326","P2087",4585493,528691,1.9,1.64,0,0.9348,4.92
"1327","P2088",4586310,528906,1.60589538127442,1.44748314198711,0,0.697351947656903,4.34
"1328","P2089",4587144,528897,1.55063748727195,1.47057428832277,0.16543524848063,0.682966546088525,4.4
"1329","P2090",4584103,527910,2.18296917963366,1.57658309983029,0,1.03248969481824,4.73
"1330","P2091",4589368,530718,1.05454046290001,1.7132344837853,0.217617515829889,0.540823033244051,5.13
"1331","P2092",4588301,530215,2.41540989765886,1.57902310090137,0,1.14419640796475,4.74
"1332","P2093",4588525,530879,3.87006495601969,1.89804153791637,0,2.20366321228796,5.7
"1333","P2094",4589135,531220,3.41791467772977,1.55412178573183,0.130181863093413,1.59148217692987,4.66
"1334","P2095",4589464,531830,2.3221489007491,1.97793728400351,0,1.37791946693983,5.93
"1335","P2096",4588849,531840,2.23978788950931,1.52944874797119,0,1.02769223499931,4.59
"1336","P2097",4588279,531971,1.40295181428962,1.64870723333834,0.279485841737614,0.691977641389567,4.93
"1337","P2098",4587911,531265,3.58004006404053,1.68141287300779,0,1.80585763486842,5.05
"1338","P2099",4587361,530599,0.578062926613055,1.53795942069657,0.0121634259333388,0.266678755903075,4.61
"1339","P2100",4587028,529670,3.47953639493367,1.24530969336375,0,1.29993012030685,3.74
"1340","P2101",4587023,530039,1.1888094206654,1.55782361955858,0,0.555586618399894,4.67
"1341","P2102",4587371,531310,1.99063089839013,1.60238731192389,0,0.9569285082912,4.81
"1342","P2103",4588027,532405,1.59422728677424,1.48138246091109,0,0.708498102399971,4.44
"1343","P2104",4587431,532950,3.09056603773585,1.32235849056604,0,1.22605087219651,3.97
"1344","P2105",4588208,533298,0.81082157784744,1.44038074712644,10.6813610240334,0.312943515485096,3.86
"1345","P2106",4587567,533712,2.17314365979949,1.62172647901289,0,1.05727338473875,4.87
"1346","P2107",4588360,533833,1.75213857903805,1.68697389369597,0,0.886743612292427,5.06
"1347","P2108",4589515,532269,1.49759392748747,1.75879617211835,0,0.790188740115796,5.28
"1348","P2109",4590130,532975,1.75739411808402,1.55095896640882,0.450935134616331,0.814006580626025,4.63
"1349","P2110",4589838,533611,1.38655230309614,1.64051939778912,0,0.682399784783522,4.92
"1350","P2112",4589081,533575,1.10473701134942,1.80629932441174,0.00916742002250742,0.598590834808777,5.42
"1351","P2114",4589908,534236,1.48134819536607,1.63310601651247,2.93637493043535,0.704448572314313,4.76
"1352","P2115",4589490,534615,0.929240395563902,1.6526732514984,0,0.460719223788077,4.96
"1353","P2116",4588385,534867,1.59837669522334,1.50051740288717,0.100685992476212,0.718793160814606,4.5
"1354","P2117",4587290,533651,2.11827683141842,1.56898795141291,0,0.997065247875788,4.71
"1355","P2118",4586614,533323,1.29451335366507,1.63048444950382,0.0471592403854586,0.632906553100541,4.89
"1356","P2119",4586801,534135,1.28456199856548,1.5330737640904,8.76624118065799e-05,0.590797971596277,4.6
"1357","P2120",4587633,534716,2.97480967443867,1.47730779827496,0.146276266197928,1.3164843340262,4.43
"1358","P2123",4585988,530130,0.79558154708219,1.1860741146379,0,0.283085603723328,3.56
"1359","P2124",4586019,530644,1.18846767957383,1.64037908838355,0,0.584861258637791,4.92
"1360","P2125",4586362,531522,1.61342219281565,1.41941221387355,0,0.687033349985155,4.26
"1361","P2127",4586372,532365,1.33118833492661,1.36195568886469,0.0121634259333388,0.543839700124933,4.09
"1362","P2128",4586089,532077,2.13956838967796,1.72615317339284,0,1.10796682966009,5.18
"1363","P2129",4584899,531598,2.8547701801674,1.50726876152646,0,1.29087177417107,4.52
"1364","P2130",4584651,530417,1.90941062333252,1.45635338345865,0,0.834232986510662,4.37
"1365","P2131",4585585,531123,1.50147216458062,1.22800577842626,0,0.553144948275354,3.68
"1366","P2132",4586579,532884,1.47162162162162,1.49175675675676,0,0.658590449233017,4.48
"1367","P2133",4585413,532622,1.3237577978366,1.59557850196885,0.0976596713677397,0.633029026809248,4.78
"1368","P2134",4585716,533979,1.29583333333333,1.59119791666667,0,0.618578190104167,4.77
"1369","P2135",4584399,531497,2.19420444510275,1.62022599119989,0,1.06653212158854,4.86
"1370","P2137",4583446,532027,2.28897258959515,1.67282118668921,0.113700382693214,1.14740646251879,5.01
"1371","P2138",4582987,531961,1.70305205304444,1.7777141360923,7.86606964394964,0.836817398152312,4.91
"1372","P2139",4582220,531668,1.87572817702203,1.74834715859954,0,0.983827208580466,5.25
"1373","P2140",4583991,528808,3.26246533815985,1.52722777413969,0,1.49475830298173,4.58
"1374","P2141",4583708,529751,1.40004701049419,1.65018756050294,0,0.693102048251051,4.95
"1375","P2142",4584051,530200,1.65425867714634,2.06903616585339,0.00146821525419732,1.02680123333408,6.21
"1376","P2143",4583178,530246,1.66665202000059,1.79282892106606,0,0.896406582843066,5.38
"1377","P2144",4583869,531330,1.46168010051646,1.75053045450713,0,0.767614659210329,5.25
"1378","P2145",4582151,528416,4.93241414548044,1.20489309076887,0.0714595163054548,1.78163545889271,3.62
"1379","P2146",4581135,528739,3.11797123824945,1.64937997497887,0,1.54281579687861,4.95
"1380","P2147",4583362,528988,4.11471667096723,1.22063505422281,0,1.50677022203328,3.66
